ID,Isconfidential,ProjectName,Street,City,State,Zipcode,Country,LEEDSystemVersionDisplayName,PointsAchieved,CertLevel,CertDate,IsCertified,OwnerTypes,GrossSqFoot,TotalPropArea,ProjectTypes,OwnerOrganization,RegistrationDate
1000040300,No,Kayenta Staff Quarters - Homes,TBD  -Building 4.05C,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1745,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040301,No,Kayenta Staff Quarters - Homes,TBD  -Building 4.05B,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1831,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040302,No,Kayenta Staff Quarters - Homes,TBD  -Building 4.13F,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",2345,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040303,No,Kayenta Staff Quarters - Homes,TBD  -Building 4A.25C,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1745,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040304,No,Kayenta Staff Quarters - Homes,TBD  -Building 4A.25B,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1831,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040305,No,Kayenta Staff Quarters - Homes,TBD  -Building 4.45F,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",2345,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040306,No,Kayenta Staff Quarters - Homes,TBD  -Building 5A.15D,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1786,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040307,No,Kayenta Staff Quarters - Homes,TBD  -Building 5A.23G,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",2684,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040308,No,Kayenta Staff Quarters - Homes,TBD  -Building 6.35,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",2693,"",Single-Family (Detached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040309,No,Kayenta Staff Quarters - Homes,TBD  -Building 6.36,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",2693,"",Single-Family (Detached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040310,No,Kayenta Staff Quarters - Homes,TBD  -Building 5A.23D,Kayenta,AZ,86033,US,LEED For Homes Single Family,"","","",No,"",1786,"",Single-Family (Attached),US Dept of HHS - Indian Health Service,3/14/2014 0:00
1000040313,No,MHI Dallas,637 Goldstone Lane,Fort Worth,TX,76131,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",2704,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040314,No,MHI Dallas,1213 Prairie Heights Drive,Fort Worth,TX,76108,US,LEED For Homes Single Family,46.5,Certified,2/9/2015 0:00,Yes,"",1934,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040315,No,MHI Dallas,220 Birdcall Lane,North Lake,TX,76226,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",3644,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040316,No,MHI Dallas,14708 Seventeen Lakes Blvd,Fort Worth,TX,76262,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",3105,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040317,No,MHI Dallas,3524 Treetop Drive,Fort Worth,TX,75040,US,LEED For Homes Single Family,"","","",No,"",2117,"",Single-Family (Detached),MHI,3/17/2014 0:00
1000040318,No,MHI Dallas,2039 Grassland Drive,Allen,TX,75013,US,LEED For Homes Single Family,51.5,Certified,11/7/2014 0:00,Yes,"",2555,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040319,No,MHI Dallas,10524 Winding Passage Way,Fort Worth,TX,76131,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",2437,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040321,No,Foothill Family Service Duarte Facility,1801 East Huntington Drive,Duarte,CA,91010,US,LEED-CI v2009,64,"","",No,Non-Profit (that do not fit into ot,11553,"",Office: Medical (Non-Diagnostic),Foothill Family Service,3/14/2014 0:00
1000040322,No,Dobbins Building 555 Renovation,#555 Atlantic Ave SE,Marietta,GA,30069,US,LEED-NC v2009,"","","",No,Government Use: State,89390,"",Office: Government,Georgia National Guard,3/14/2014 0:00
1000040324,No,Swallow Cliff Woods Warming Shelter,11918 S. La Grange Rd.,Palos Park,IL,60464,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",2582.5,113973,Public Assembly: Recreation,Forest Preserves Of Cook County,3/14/2014 0:00
1000040326,No,Richardson Memorial Hall,6823 St. Charles Avenue,New Orleans,LA,70118,US,LEED-NC v2009,"","","",No,"Educational: University, Private",74000,"",Core Learning Space: College/University,Tulane University,3/14/2014 0:00
1000040328,No,TD Bank - Brooklyn NY - 2-4 Flatbush Ave,2-4 Flatbush Avenue,Brooklyn,NY,11201,US,LEED-CI Retail v2009,56,"","",No,"",3345,"",Retail: Bank Branch,TD Bank,3/14/2014 0:00
1000040329,No,Cotter Burr Ridge Office,745 McClintock Drive,Burr Ridge,IL,60527,US,LEED-CI v2009,"","","",No,Corporate: Privately Held,6112,"",Office: Other Office,"Cotter Consulting, Inc.",3/14/2014 0:00
1000040332,No,"Ballantine Manor URA, LP",527-533 Mt. Prospect,Newark,NJ,7104,US,LEED For Homes Multi Family Low-Rise,"","","",No,"",11383,"",Multi-Family Low-Rise (1-3 stories),"Ballantine Manor URA, LP",3/14/2014 0:00
1000040333,No,"Downtown Partners II, LP",46-60 Nevada Street,Newark,NJ,7102,US,LEED For Homes Multi Family Mid-Rise,"","","",No,"",128864,"",Multi-Family Mid-Rise,"Downtown Partners II, LP",3/14/2014 0:00
1000040334,No,Spokane Public Radio Remodel,1229 N. Monroe Street,Spokane,WA,99201,US,LEED-NC v2009,"","","",No,Non-Profit (that do not fit into ot,10500,0,Office: Other Office,Spokane Public Radio,3/14/2014 0:00
1000040335,No,"Central Orange Village, LLC",185 Parrow Street,Orange,NJ,7050,US,LEED For Homes Single Family,91,Platinum,5/13/2015 0:00,Yes,"",13444,"",Single-Family (Attached),"Central Orange Village, LLC",3/14/2014 0:00
1000040338,No,LACMTA Division 30,900 Lyon Street,Los Angeles,CA,90012,US,LEED-EB:OM v2009,"","","",No,"Government Use: Other (utility, air",527364,984456,Service: Other Service,LACMTA,3/14/2014 0:00
1000040339,No,Pleasantville Mixed-Use,1-49 South Main Street,Pleasantville,NJ,8232,US,LEED For Homes Multi Family Mid-Rise,"","","",No,"",99429,"",Multi-Family Mid-Rise,"Pleasantville Mixed-Use,LP",3/14/2014 0:00
1000040340,No,Pleasantville Mixed-Income,20 West Milan,Pleasantville,NJ,8232,US,LEED For Homes Multi Family Mid-Rise,"","","",No,"",82127,"",Multi-Family Mid-Rise,"Pleasantville Mixed-Income,LP",3/14/2014 0:00
1000040341,No,MHI Dallas,1901 Prairie Heights Drive,Fort Worth,TX,76108,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",1930,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040342,No,MHI Dallas,1023 Ivy Charm Way,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2302,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040343,No,MHI Dallas,4018 Melody Pond Way,Arlington,TX,76005,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",3580,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040344,No,MHI Dallas,5909 Lamb Creek Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45,Certified,1/7/2015 0:00,Yes,"",3232,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040345,No,MHI Dallas,6057 Warmouth Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2027,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040346,No,MHI Dallas,905 Green Coral Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2117,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040347,No,MHI Dallas,3325 Sweetgum Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",2501,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040348,No,MHI Dallas,3301 Tack Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",2184,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040349,No,MHI Dallas,3601 Texas Star,Fort Worth,TX,76040,US,LEED For Homes Single Family,"","","",No,"",2553,"",Single-Family (Detached),MHI,3/17/2014 0:00
1000040350,No,Centro Comercial Fontanar,Km 2.5 Via Chia Cajica,Chia,CUNDINAMARCA,0,CO,LEED-CS v2009,"","","",No,Corporate: Privately Held,924032,"",Retail: Enclosed Mall,Cimento Inmuebles Comerciales SAS,3/14/2014 0:00
1000040351,No,Gilmer County Elementary School,99 Fairground Raod,Glenville,WV,26351,US,LEED FOR SCHOOLS v2009,"","","",No,"",49128,318860,Core Learning Space: K-12 Elementary/Middle School,Gilmer County Schools,3/14/2014 0:00
1000040352,No,Topaz Dresses Limited,"Singari, Kawranbazar,Mawna,",Gazipur,"\\\"\\\"",1740,BD,LEED-NC v2009,"","","",No,Corporate: Privately Held,118012,"",Office: Other Office,Toapz Dressess Ltd.,3/15/2014 0:00
1000040353,No,UNINEST DUBAI LAND,"Plot RC-E-057, WADI Al SAFA5",Dubai,AE,20238,AE,LEED-NC v2009,"","","",No,Corporate: Privately Held,145900,"","Lodging: Hotel/Motel/Resort, Full Service",Global Students Accommodation Group,3/16/2014 0:00
1000040355,No,NidaKule Atasehir Kuzey,Bati Atasehir,IStanbul,Istanbul,34746,TR,LEED-CS v2009,"","","",No,Corporate: Privately Held,700000,"",Office: Mixed-Use,Tahincioglu,3/16/2014 0:00
1000040356,No,NidaKule Atasehir Guney,Bati Atasehir,Atasehir,Istanbul,34746,TR,LEED-CS v2009,"","","",No,Corporate: Privately Held,380000,"",Office: Mixed-Use,Tahincioglu,3/16/2014 0:00
1000040357,No,NidaKule Atasehir Master Site,Bati Atasehir,Atasehir,Istanbul,34746,TR,LEED-CS v2009,"","","",No,Corporate: Privately Held,1400000,"",Office: Mixed-Use,Tahincioglu,3/16/2014 0:00
1000040358,No,Service Building,"Shui Jing Avenue, Kunshan",Kunshan,Jiangsu,215347,CN,LEED-NC v2009,"","","",No,"Government Use: Local, City",66083,74559,Service: Other Service,Kunshan Yangchenghu Technology Park Co.,3/17/2014 0:00
1000040359,No,Qingdao Silicon Valley building,Qingdao Blue Silicon Valley District,Qingdao,Shandong,266237,CN,LEED-CS v2009,"","","",No,Investor: Insurance Company,1406304.9,"",Office: Mixed-Use,Qingdao Silicon Valley Real Estate Co. L,3/17/2014 0:00
1000040364,No,FPDCC Rolling Knolls Welcome Center,11N260 Rohrssen Road,Elgin,IL,60120,US,LEED-NC v2009,"","","",No,"",4485,54622,Public Assembly: Recreation,"",3/17/2014 0:00
1000040365,No,New Data Center Fort Worth,6201 South Freeway,Fort Worth,TX,76134,US,LEED-NC v2009,42,"","",No,Corporate: Publicly Traded,35209,401348,Datacenter,Novartis,3/17/2014 0:00
1000040367,No,One Premier Plaza Recertification,5605 Glenridge Drive,Atlanta,GA,30342,US,LEED-EB:OM v2009,"","","",No,Investor: Pension Fund,210590,166700,Office: Administrative/Professional,CREF Premier Atlanta LLC,3/17/2014 0:00
1000040368,No,Two Premier Plaza Recertification,5607 Glenridge Drive,Atlanta,GA,30342,US,LEED-EB:OM v2009,"","","",No,Investor: Pension Fund,139489,135747,Office: Administrative/Professional,CREF Premier Atlanta LLC,3/17/2014 0:00
1000040370,No,Westin Sarasota,1 North Tamiami Trail,Sarasota,FL,34236,US,LEED-NC v2009,"","","",No,"",246410,57318,"Lodging: Hotel/Motel/Resort, Full Service","Kolter Urban, LLC",3/17/2014 0:00
1000040374,No,Urban West,1350 Treat Blvd,Walnut Creek,CA,94597,US,LEED-EB:OM v2009,50,Silver,3/20/2015 0:00,Yes,Corporate: Publicly Traded,124400,54500,Office: Mixed-Use,RREEF,3/17/2014 0:00
1000040375,No,MHI Dallas,6133 Striper Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",1675,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040376,No,MHI Dallas,2227 Talon Street,Grand Prairie,TX,75052,US,LEED For Homes Single Family,45,Certified,1/7/2015 0:00,Yes,"",3304,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040377,No,MHI Dallas,240 Rolling Fork Bend,Irving,TX,75039,US,LEED For Homes Single Family,49,Certified,10/2/2014 0:00,Yes,"",3262,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040378,No,MHI Dallas,7126 Comal Drive,Irving,TX,75039,US,LEED For Homes Single Family,45,Certified,1/7/2015 0:00,Yes,"",3507,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040379,No,MHI Dallas,908 Green Coral Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",1675,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040380,No,MHI Dallas,1011 Ivy Charm Way,Arlington,TX,76005,US,LEED For Homes Single Family,"","","",No,"",2302,"",Single-Family (Detached),MHI,3/17/2014 0:00
1000040381,No,MHI Dallas,1009 Ivy Charm Way,Arlington,TX,76005,US,LEED For Homes Single Family,51.5,Certified,11/7/2014 0:00,Yes,"",2431,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040382,No,MHI Dallas,816 Green Coral Drive,Aubrey,TX,76227,US,LEED For Homes Single Family,45,Certified,1/7/2015 0:00,Yes,"",2797,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040383,No,MHI Dallas,812 Green Coral Drive,Aubrey,TX,76227,US,LEED For Homes Single Family,46,Certified,1/7/2015 0:00,Yes,"",3105,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040384,No,MHI Dallas,1021 Winter Fire Way,Arlington,TX,76005,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",3243,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040385,No,MHI Dallas,228 Birdcall Lane,North Lake,TX,76226,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",3829,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040386,No,MHI Dallas,200 Birdcall Lane,Northgate,TX,76226,US,LEED For Homes Single Family,46,Certified,12/12/2014 0:00,Yes,"",3794,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040387,No,MHI Dallas,4114 Horseshoe Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",3105,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040388,No,MHI Dallas,2026 Grassland Drive,Allen,TX,75013,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",3963,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040389,No,MHI Dallas,6069 Warmouth Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,51.5,Certified,11/7/2014 0:00,Yes,"",3095,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040390,No,MHI Dallas,224 San Bernard Drive,Irving,TX,75039,US,LEED For Homes Single Family,46.5,Certified,1/7/2015 0:00,Yes,"",4100,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040391,No,MHI Dallas,1021 Ivy Charm Way,Arlington,TX,76005,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",3265,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040392,No,MHI Dallas,14421 Seventeen Lakes Blvd,Fort Worth,TX,76262,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",1900,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040393,No,MHI Dallas,633 Goldstone Lane,Fort Worth,TX,76131,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",1934,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040394,No,MHI Dallas,316 San Bernard Drive,Irving,TX,75039,US,LEED For Homes Single Family,49,Certified,10/2/2014 0:00,Yes,"",2462,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040395,No,MHI Dallas,112 Sunrise Lane,North Lake,TX,76226,US,LEED For Homes Single Family,51.5,Certified,11/7/2014 0:00,Yes,"",2555,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040396,No,MHI Dallas,1013 Brook Hollow Drive,Euless,TX,76039,US,LEED For Homes Single Family,45,Certified,10/2/2014 0:00,Yes,"",1422,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040397,No,MHI Dallas,3209 Tack Lane,Sachse,TX,75048,US,LEED For Homes Single Family,49,Certified,10/2/2014 0:00,Yes,"",2184,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040400,No,MHI Dallas,3312 Tack Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",2184,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040401,No,MHI Dallas,1007 Ivy Charm Way,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2302,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040402,No,MHI Dallas,3921 Canton Jade Way,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2767,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040403,No,MHI Dallas,6004 Lamb Creek Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2457,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040404,No,Sarasota County Fire Station 17,Desoto Road,Sarasota,FL,34240,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",12410,95396,Public Order and Safety: Fire/Police Station,Sarasota County Government,3/17/2014 0:00
1000040405,No,UIS Public Safety Building,University Of Illinois-Springfield,Springfield,IL,62703-5407,US,LEED-NC v2009,"","","",No,"Educational: College, Public",10108,95210,Office: Other Office,University Of Illinois-Springfield,3/17/2014 0:00
1000040407,No,Sarasota County Fire Station 12,3110 Bee Ridge Rd,Sarasota,FL,34239,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",9954,17860,Public Order and Safety: Fire/Police Station,Sarasota County Government,3/17/2014 0:00
1000040410,No,MHI Dallas,14509 Seventeen Lakes Blvd,Fort Worth,TX,76262,US,LEED For Homes Single Family,45,Certified,12/12/2014 0:00,Yes,"",3105,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040411,No,MHI Dallas,10409 Unity Drive,Fort Worth,TX,76108,US,LEED For Homes Single Family,53.5,Certified,2/4/2015 0:00,Yes,"",2564,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040412,No,MHI Dallas,3516 Texas Star Drive,Fort Worth,TX,76040,US,LEED For Homes Single Family,46,Certified,12/12/2014 0:00,Yes,"",2091,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040413,No,MHI Dallas,6017 Shiner Drive,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",1934,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040414,No,MHI Dallas,4705 Labrador Court,Fort Worth,TX,76262,US,LEED For Homes Single Family,45.5,Certified,7/2/2014 0:00,Yes,"",2500,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040415,No,MHI Dallas,10433 Turning Leaf Trail,Fort Worth,TX,76131,US,LEED For Homes Single Family,51.5,Certified,11/7/2014 0:00,Yes,"",1675,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040416,No,MHI Dallas,4006 Melody Pond Way,Fort Worth,TX,76179,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2302,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040417,No,MHI Dallas,6025 Shiner,N.W. Fort Worth,TX,76179,US,LEED For Homes Single Family,48.5,Certified,2/4/2015 0:00,Yes,"",1930,"",Single-Family Home (Detached),MHI,3/17/2014 0:00
1000040418,No,MHI Dallas,5136  Willow Bend Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45.5,Certified,9/23/2014 0:00,Yes,"",2683,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
1000040419,No,MHI Dallas,3202 Sweetgum Lane,Sachse,TX,75048,US,LEED For Homes Single Family,45,Certified,1/7/2015 0:00,Yes,"",2846,"",Single-Family Home (Attached),MHI,3/17/2014 0:00
